Company Name,Url,Twitter Handle,Date added,Country 1,City 1,Country 2,City 2,Country 3,City 3,Country 4,City 4,Country 5,City 5,Country 6,City 6,Country 7,City 7,Country 8,City 8,Country 9,City 9,Country 10,City 10,Country 11,City 11,Country 12,City 12,Country 13,City 13,Country 14,City 14,Country 15,City 15,Country 16,City 16,Country 17,City 17,Country 18,City 18,Country 19,City 19,Country 20,City 20,Country 21,City 21,Country 22,City 22,Country 23,City 23,Country 24,City 24,Country 25,City 25
Studio Mothership,http://studiomothership.com/,StudioMother,,England,Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sand Creative,http://www.sand-creative.com/,SandCreative1,,England,Herne Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hello,https://www.01134.co.uk,1134,,England,Holcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Hideout,http://thehideout.co.uk/,hideoutuk,,England,Kent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barn + Co,http://www.barnand.co/,barnandco,,England,King's Lynn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clock,http://www.clock.co.uk/,clock,,England,Kings Langley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Intermarketing,http://intermarketing.com/,Intermarketing,,England,Leeds,England,London,Netherlands,Amsterdam,Australia,Sydney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeal,https://wehavezeal.com/,wehavezeal,,England,Leeds,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Something More,http://www.designsomethingmore.com/,SomethingMore__,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B&W,http://www.bandwstudio.co.uk/,bandwstudio,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boxhead,https://boxhead.io,,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Design Project,http://www.designproject.co.uk/,designproject_,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golden,http://www.wearegolden.co.uk/,GLDN,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only Studio,http://onlystudio.co.uk/,onlystudiouk,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Robot Food,http://www.robot-food.com/,RobotFoodDesign,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thompson Brand Partners,http://thompsonbrandpartners.com/,ThompsonBP,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Passport,http://www.wearepassport.com/,_Passport,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hypergram,http://hypergram.co/,hypergramco,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Only,http://onlystudio.co.uk/,onlystudiouk,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Analogue,http://madebyanalogue.co.uk/,,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Design Project,http://designproject.co.uk/,designproject_,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Journal,http://www.designbyjournal.co.uk/,designbyjournal,,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Checkland Kindleysides,http://checklandkindleysides.com/,StudioCK,,England,Leicester,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D&A_Design,http://www.da-design.co.uk/,DandA_Design,,England,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Six,http://www.madebysix.com/,madebysix,,England,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standout,http://www.standoutuk.com/,StandoutUK,,England,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Un.titled,http://un.titled.co.uk/,UnDOTtitled,,England,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aloof,http://aloof.co/,aloofstudio,,England,Lewes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruddocks,http://www.ruddocksdesign.co.uk/,HelpMeRuddocks,,England,Lincoln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Splinter,http://www.splinter.co.uk/,splinterdesign,,England,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalo,https://www.designbykalo.co.uk/,designbykalo,,England,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Re,http://re-sydney.co/,,,England,London,Australia,Sydney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leo Burnett,http://leoburnett.com/,LeoBurnett,,England,London,Belgium,Brussels,France,Paris,Netherlands,Amsterdam,Germany,Frankfurt,Slovenia,Ljubljana,Switzerland,Lausanne,Switzerland,Zurich,Italy,Turin,Germany,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vonsung,http://www.vonsung.com/,VONSUNG,,England,London,Hong Kong,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunch,http://bunchdesign.com/,bunchdesign,,England,London,Croatia,Zagreb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenroom,http://greenroomdesign.com/,GreenRoomRetail,,England,London,England,Birmingham,Netherlands,Amsterdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Radley Yeldar,http://ry.com/,radleyyeldar,,England,London,England,Birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adaptable,http://weareadaptable.com/,weareadaptable,,England,London,England,Birmingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Conran+Partners,http://conranandpartners.com/,weareconran,,England,London,England,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGROUP,http://www.vgroup.com/,vgroup,,England,London,England,Brighton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big Fan,https://bigfan.agency/,bigfanagency,,England,London,England,Bristol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Creative Corporation,http://www.thecreativecorporation.com/,creativecorp,,England,London,England,Bristol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ArthurSteenHorneAdamson,http://ashawebsite.co.uk/,,,England,London,England,Cheltenham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The One Off,http://www.theoneoff.com/,Theoneoff,,England,London,England,Derby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subism,http://www.subism.co.uk/,wearesubism,,England,London,England,Derby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaos,http://www.chaosdesign.com/,chaosdesign,,England,London,England,Guildford,Switzerland,Lausanne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Playne,http://www.playnedesign.co.uk/,playnedesign,,England,London,England,Hastings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delete,http://www.deleteagency.com/,deleteagency,,England,London,England,Leeds,Germany,Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hangar Seven,http://hangarseven.co.uk/,,,England,London,England,Leeds,Portugal,Algarve,England,Macclesfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmwood,http://www.elmwood.com/,ElmwoodTweets,,England,London,England,Leeds,United States,"New York City, NY",Singapore,Singapore,Australia,Melbourne,Hong Kong,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storm Brand Design,https://stormbrands.co/,stormbrandesign,,England,London,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catalogue,http://www.thisiscatalogue.co.uk/,cataloguedesign,,England,London,England,Leeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stock Taylor Benson,http://www.stockstaylorbenson.com/,STBdesign,,England,London,England,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo,http://tokyo.uk/,tokyoagency,,England,London,England,Liverpool,England,Manchester,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB Studio,http://sb-studio.co.uk/,,,England,London,England,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smiling Wolf,http://www.smilingwolf.co.uk/,smiling_wolf,,England,London,England,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uniform,http://uniform.net/,uniformtweets,,England,London,England,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start,http://www.startjg.com/,StartTheGroup,,England,London,England,Manchester,UAE,Dubai,Hong Kong,Hong Kong,China,Shanghai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foreverbeta,http://www.forever-beta.com/,forever_beta,,England,London,England,Manchester,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandwidth,https://brandwidth.com/,HelloBrandwidth,,England,London,England,Windsor,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minale Tattersfield,http://www.minaletattersfield.com/,scribble_ideas,,England,London,France,Paris,Australia,Sydney,Russia,Moscow,Belgium,Brussels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Rouge,http://www.dragonrouge.com/,DragonRougeUK,,England,London,France,Paris,Poland,Warsaw,Germany,Hungary,United States,"New York City, NY",Brazil,São Paulo,Singapore,Singapore,China,Shanghai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brody Associates,http://brody-associates.com/,b_associates,,England,London,Germany,Berlin,South Korea,Seoul,Japan,Tokyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VCCP,http://www.vccp.com/,vccp,,England,London,Germany,Berlin,Spain,Madrid,Czech Republic,Prague,United States,"San Francisco, CA",Australia,Sydney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Dream Factory,http://thedreamfactory.eu/,,,England,London,Germany,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wonderland,http://madeinwonderland.com/,,,England,London,Germany,Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighten The Corners,http://www.brightenthecorners.com/,,,England,London,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Manss & Company,http://www.manss.com/,,,England,London,Italy,Florence,Germany,Berlin,Germany,Gütersloh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winkreative,http://www.winkreative.com/,,,England,London,Japan,Tokyo,Hong Kong,Hong Kong,United States,"New York City, NY",Canada,Toronto,Singapore,Singapore,Switzerland,Zurich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creative Action,http://www.creativeaction.co.uk/,creative_action,,England,London,Qatar,Doha,Bahrain,Manama,Oman,Muscat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emperor,http://emperor.works/,EmperorTalks,,England,London,Scotland,Edinburgh,England,Birmingham,England,Bicester,UAE,Dubai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,http://www.999design.com/,999design,,England,London,Scotland,Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Good,https://www.wearegood.com/,,,England,London,Scotland,Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
o street,http://www.ostreet.co.uk/,ostreetstudio,,England,London,Scotland,Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This Way Up,http://www.thiswayupdesign.com/,TWU_Design,,England,London,Scotland,Glasgow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saffron,http://saffron-consultants.com/,saffronbc,,England,London,Spain,Madrid,Germany,Berlin,United States,"San Francisco, CA",Turkey,Istanbul,India,Mumbai,Brazil,São Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Multistorey,http://www.multistorey.net/,,,England,London,Sweden,Stockholm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bob,http://bobdesign.co.uk/,BOBDesignLtd,,England,London,Switzerland,Zürich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landor,http://landor.com/,landor_dot_com,,England,London,Thailand,Bangkok,China,Beijing,South Africa,Cape Town,United States,"Chicago, IL",United States,"Cincinnati, OH",UAE,Dubai,Switzerland,Geneva,Germany,Hamburg,Hong Kong,Hong Kong,Turkey,Istanbul,Indonesia,Jakarta,Australia,Melbourne,Mexico,Mexico City,Italy,Milan,Russia,Moscow,India,Mumbai,United States,"New York City, NY",France,Paris,United States,"San Francisco, CA",South Korea,Seoul,China,Shanghai,Singapore,Singapore,Australia,Sydney,Japan,Tokyo
Egelnick + Webb,http://egelnickandwebb.com/,egelnickandwebb,,England,London,Thailand,Bangkok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superunion,https://www.superunion.com/,superunionHQ,,England,London,Netherlands,Amsterdam,Thailand,Bangkok,China,Beijing,Germany,Berlin,Colombia,Bogotá,Argentina,Buenos Aires,Egypt,Cairo,South Africa,Cape Town,UAE,Dubai,Indonesia,Jakarta,Hong Kong,Hong Kong,Germany,Hamburg,France,Paris,South Africa,Johannesburg,Spain,Madrid,South Africa,Cape Town,United States,"New York City, NY",Brazil,São Paulo,South Korea,Seoul,Germany,Munich,China,Shanghai,Singapore,Singapore,Russia,Moscow,,
iris,http://www.iris-worldwide.com/,irisworldwide,,England,London,Netherlands,Amsterdam,United States,"Atlanta, GA",United States,"Chicago, IL",India,Delhi,Indonesia,Jakarta,Mexico,Mexico City,Germany,Munich,United States,"New York City, NY",Brazil,São Paulo,South Korea,Seoul,China,Shanghai,Singapore,Singapore,Australia,Sydney,,,,,,,,,,,,,,,,,,,,,,
Rosie Lee,http://rosielee.co.uk/,Rosie_Lees,,England,London,Netherlands,Amsterdam,United States,"New York City, NY",England,Bath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I-am,http://i-amonline.com/,i_am_ldn,,England,London,Turkey,Istanbul,UAE,Dubai,India,Mumbai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hart D'Lacey,http://www.hart-dlacey.com/,hartdlacey,,England,London,UAE,Abu Dhabi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brash Brands,http://www.brashbrands.com/,BrashBrands,,England,London,UAE,Dubai,Hong Kong,Hong Kong,Australia,Sydney,Qatar,Doha,India,Mumbai,Saudi Arabia,Jeddah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MerchantCantos,https://www.merchantcantos.com,merchantcantos,,England,London,UAE,Dubai,United States,"San Francisco, CA",United States,"New York City, NY",Hong Kong,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Garden,http://brandingbygarden.com/,brandbygarden,,England,London,UAE,Dubai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huge,http://www.hugeinc.com/,hugeinc,,England,London,United States,"Atlanta, GA",Colombia,Bogotá,United States,"Brooklyn, NY",United States,"New York City, NY",United States,"Washington, DC",United States,Detroit,United States,"Los Angeles, CA",Colombia,Medellin,United States,"Oakland, CA",United States,Portland,Brazil,Rio de Janeiro,Brazil,São Paulo,Singapore,Singapore,Canada,Toronto,,,,,,,,,,,,,,,,,,,,
Don't Panic Partners,http://dontpanicpartners.com/,,,England,London,United States,"Brooklyn, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leagas Delaney,http://www.leagasdelaney.co.uk/,leagasdelaney,,England,London,United States,"Los Angeles, CA",Germany,Hamburg,Italy,Milan,China,Shanghai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBH,http://www.bartleboglehegarty.com/,,,England,London,United States,"Los Angeles, CA",India,Mumbai,United States,"New York City, NY",,,China,Shanghai,Sweden,Stockholm,Singapore,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitch,http://www.fitch.com/,FITCHdesign,,England,London,United States,"Los Angeles, CA",United States,"New York City, NY",United States,"Phoenix, AZ",,,United States,"Columbus, OH",United States,"Atlanta, GA",France,Paris,Russia,Moscow,Qatar,Doha,UAE,Dubai,India,Delhi,India,Mumbai,Singapore,Singapore,China,Beijing,,,,,,,,,,,,,,,,,,,,
20Ten,http://www.20ten.co.uk/,20ten_creative,,England,London,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October Associates,http://octoberassociates.com/,octassociates,,England,London,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October Associates,http://octoberassociates.com/,octassociates,,England,London,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Sunshine Company,http://www.thesunshinecompany.com/,,,England,London,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Household,http://household-design.com/,householddesign,,England,London,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BrandMe,http://www.brandme-uk.com/,brandme_uk,,England,London,United States,"New York City, NY",Australia,Melbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brand Opus,http://www.brandopus.com/,BrandOpus,,England,London,United States,"New York City, NY",Australia,Melbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applied Wayfinding,http://appliedwayfinding.com/,AppliedStudio,,England,London,United States,"New York City, NY",Canada,Vancouver,South Korea,Seoul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pearlfisher,http://www.pearlfisher.com/,pearlfisherlive,,England,London,United States,"New York City, NY",Denmark,Copenhagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neverbland,http://neverbland.com/,neverbland,,England,London,United States,"New York City, NY",Poland,Wrocław,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holmes & Marchant,http://www.holmesandmarchant.com/,HolmesMarchant,,England,London,United States,"New York City, NY",Singapore,Singapore,China,Shanghai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JKR,http://www.jkrglobal.com/,jkrGlobal,,England,London,United States,"New York City, NY",Singapore,Singapore,China,Shanghai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulletproof,http://www.wearebulletproof.com/,BulletproofIntl,,England,London,United States,"New York City, NY",Singapore,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hotwire,http://www.hotwirepr.com/uk,hotwirepr,,England,London,United States,"New York City, NY",United States,"San Francisco, CA",Australia,Sydney,New Zealand,Auckland,Germany,Frankfurt,Germany,Munich,Spain,Madrid,Italy,Milan,France,Paris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rehabstudio,www.rehabstudio.com,rehabstudio,,England,London,United States,"New York City, NY",United States,"San Francisco, CA",Northern Ireland,Belfast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolff Olins,http://www.wolffolins.com/,WolffOlins,,England,London,United States,"New York City, NY",United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stranger & Stranger,http://www.strangerandstranger.com/,strangerstuff,,England,London,United States,"New York City, NY",United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territory,http://territorystudio.com/,territorystudio,,England,London,United States,"New York City, NY",United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heavenly,http://heavenly.co.uk/,weareheavenly,,England,London,United States,"New York City, NY",Wales,Cardiff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Made by Many,http://madebymany.com/,madebymany,,England,London,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Brooklyn Brothers,http://thebrooklynbrothers.com/,,,England,London,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Gild,http://the-gild.com/,the_gild,,England,London,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wednesday,http://wednesdayagency.com/,WednesdayAgency,,England,London,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uffindell,http://www.uffindellgroup.com/,uffindell,,England,London,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nice and Serious,https://niceandserious.com/,niceandserious,,England,London,United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wieden & Kennedy,http://www.wk.com/,WiedenKennedy,,England,London,United States,Portland,United States,"New York City, NY",India,Delhi,Brazil,São Paulo,Netherlands,Amsterdam,China,Shanghai,Japan,Tokyo,Japan,Tokyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Method,http://www.method.com/,method_inc,,England,London,United States,"San Francisco, CA",United States,"New York City, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DesignStudio,https://design.studio/,_DesignStudio_,,England,London,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turner Duckworth,http://www.turnerduckworth.com/,turnerduckworth,,England,London,United States,"San Francisco, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Possible,https://www.possible.com,possible,,England,London,United States,"Seattle, WA",Singapore,Singapore,China,Shanghai,United States,San Jose,United States,"New York City, NY",United States,Portland,Brazil,Pelotas,Germany,Munich,Russia,Moscow,Poland,Katowice,Germany,Erlangen,United States,"Denver, CO",United States,"Cincinnati, OH",United States,"Los Angeles, CA",United States,"Atlanta, GA",Romania,Bucharest,Argentina,Buenos Aires,Hungary,Budapest,,,,,,,,,,,,
Hornall Anderson,http://www.hornallanderson.com/,hornallanderson,,England,London,United States,"Seattle, WA",United States,"Washington, DC",United States,"New York City, NY",England,Leeds,England,Hull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pope Wain Wrightwykes,http://www.popewainwrightwykes.com/,pww_design,,England,London,United States,"Seattle, WA",United States,"Washington, DC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mystery,http://www.mystery.co.uk/,brandsbymystery,,England,London,United States,"Los Angeles, CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sixty:Thirty,http://sixthirty.pm/,sixthirtystudio,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Common Works,http://commonworks.co.uk/,cmmnwrks,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beyond Words,http://beyondwordsstudio.com/,beyond_wrds,2020-02-01,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stepladder,http://www.stepladderuk.com/,Stepladder_news,2020-02-02,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forpeople,http://www.forpeople.co.uk/#,,2020-02-03,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delight,http://wearedelight.com/,we_are_delight,2020-02-04,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reason,http://reasondesign.co.uk/,reasondesignuk,2020-02-05,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio Hato,https://hato.co/,,2020-02-06,England,London,Hong Kong,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lukecharles,http://lukecharles.com/,loocatthis,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Commission,http://commission.studio/,,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Studio P+P,http://www.studiopplusp.com/,studiopplusp,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proxy,http://proxyventures.com/,friendsbyproxy,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Superfried,http://www.superfried.com/,Superfried,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Land of Plenty,http://www.landofplenty.studio/,_landofplenty_,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Them,http://them.co.uk/,Team_Themdesign,,England,London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
